idx	gene_symbol
11136	TSSK1B
11137	TSSK3
11138	TSSK6
11139	TST
11140	TSTD2
11141	TTBK2
11142	TTC1
11143	TTC12
11144	TTC13
11145	TTC14
11146	TTC16
11147	TTC17
11148	TTC19
11149	TTC22
11150	TTC23
11151	TTC23L
11152	TTC26
11153	TTC27
11154	TTC31
11155	TTC33
11156	TTC37
11157	TTC38
11158	TTC39A
11159	TTC39B
11160	TTC39C
11161	TTC4
11162	TTC5
11163	TTC8
11164	TTC9
11165	TTC9C
11166	TTF1
11167	TTF2
11168	TTI1
11169	TTI2
11170	TTK
11171	TTL
11172	TTLL1
11173	TTLL11
11174	TTLL12
11175	TTLL3
11176	TTLL4
11177	TTLL5
11178	TTLL7
11179	TTN
11180	TTPAL
11181	TTR
11182	TTTY11
11183	TTYH1
11184	TTYH2
11185	TTYH3
11186	TUBA1A
11187	TUBA1B
11188	TUBA1C
11189	TUBA4A
11190	TUBA8
11191	TUBB
11192	TUBB1
11193	TUBB2A
11194	TUBB2B
11195	TUBB4A
11196	TUBB4B
11197	TUBB6
11198	TUBB7P
11199	TUBD1
11200	TUBE1
11201	TUBG1
11202	TUBG2
11203	TUBGCP2
11204	TUBGCP3
11205	TUBGCP4
11206	TUBGCP5
11207	TUBGCP6
11208	TUFM
11209	TUFT1
11210	TUG1
11211	TULP3
11212	TULP4
11213	TUSC1
11214	TUSC2
11215	TUSC3
11216	TUT1
11217	TVP23B
11218	TVP23C
11219	TWF1
11220	TWF2
11221	TWIST1
11222	TWSG1
11223	TXK
11224	TXLNA
11225	TXLNG
11226	TXN
11227	TXN2
11228	TXNDC11
11229	TXNDC12
11230	TXNDC15
11231	TXNDC17
11232	TXNDC2
11233	TXNDC9
11234	TXNIP
11235	TXNL1
11236	TXNL4A
11237	TXNL4B
11238	TXNRD1
11239	TXNRD2
11240	TYK2
11241	TYMP
11242	TYMS
11243	TYRO3
11244	TYROBP
11245	TYSND1
11246	TYW1
11247	TYW3
11248	U2AF1
11249	U2AF1L4
11250	U2AF2
11251	U2SURP
11252	UACA
11253	UAP1
11254	UAP1L1
11255	UBA1
11256	UBA2
11257	UBA3
11258	UBA5
11259	UBA52
11260	UBA6
11261	UBAC1
11262	UBAC2
11263	UBALD1
11264	UBALD2
11265	UBAP1
11266	UBAP2
11267	UBAP2L
11268	UBASH3A
11269	UBASH3B
11270	UBB
11271	UBC
11272	UBE2A
11273	UBE2B
11274	UBE2C
11275	UBE2D1
11276	UBE2D2
11277	UBE2D3
11278	UBE2D4
11279	UBE2E1
11280	UBE2E2
11281	UBE2E3
11282	UBE2F
11283	UBE2G1
11284	UBE2G2
11285	UBE2H
11286	UBE2I
11287	UBE2J1
11288	UBE2J2
11289	UBE2K
11290	UBE2L3
11291	UBE2L6
11292	UBE2M
11293	UBE2N
11294	UBE2O
11295	UBE2Q1
11296	UBE2Q2
11297	UBE2R2
11298	UBE2T
11299	UBE2U
11300	UBE2V2
11301	UBE2W
11302	UBE2Z
11303	UBE3A
11304	UBE3B
11305	UBE3C
11306	UBE3D
11307	UBE4A
11308	UBE4B
11309	UBFD1
11310	UBIAD1
11311	UBL3
11312	UBL4A
11313	UBL5
11314	UBL7
11315	UBLCP1
11316	UBN1
11317	UBOX5
11318	UBP1
11319	UBQLN1
11320	UBQLN2
11321	UBQLN3
11322	UBQLN4
11323	UBQLNL
11324	UBR1
11325	UBR2
11326	UBR3
11327	UBR4
11328	UBR5
11329	UBR7
11330	UBTD1
11331	UBTD2
11332	UBTF
11333	UBXN1
11334	UBXN10
11335	UBXN11
11336	UBXN2A
11337	UBXN2B
11338	UBXN4
11339	UBXN7
11340	UCHL1
11341	UCHL3
11342	UCHL5
11343	UCK1
11344	UCKL1
11345	UCN
11346	UCP1
11347	UCP2
11348	UCP3
11349	UEVLD
11350	UFC1
11351	UFL1
11352	UFM1
11353	UFSP1
11354	UFSP2
11355	UGCG
11356	UGDH
11357	UGGT1
11358	UGGT2
11359	UGP2
11360	UGT8
11361	UHMK1
11362	UHRF1
11363	UHRF1BP1L
11364	UHRF2
11365	UIMC1
11366	ULBP2
11367	ULK1
11368	ULK2
11369	ULK3
11370	UMOD
11371	UMPS
11372	UNC119
11373	UNC119B
11374	UNC13A
11375	UNC13B
11376	UNC13D
11377	UNC45A
11378	UNC50
11379	UNC5B
11380	UNC5C
11381	UNC5CL
11382	UNC93B1
11383	UNG
11384	UNKL
11385	UPB1
11386	UPF1
11387	UPF2
11388	UPF3A
11389	UPF3B
11390	UPK3A
11391	UPK3B
11392	UPP1
11393	UPRT
11394	UQCC1
11395	UQCR10
11396	UQCR11
11397	UQCRB
11398	UQCRC1
11399	UQCRC2
11400	UQCRFS1
11401	UQCRQ
11402	URB1
11403	URB2
11404	URGCP
11405	URI1
11406	URM1
11407	UROD
11408	UROS
11409	USB1
11410	USE1
11411	USF1
11412	USF2
11413	USH1G
11414	USH2A
11415	USO1
11416	USP1
11417	USP10
11418	USP11
11419	USP12
11420	USP13
11421	USP14
11422	USP16
11423	USP18
11424	USP19
11425	USP2
11426	USP20
11427	USP21
11428	USP22
11429	USP24
11430	USP25
11431	USP26
11432	USP3
11433	USP30
11434	USP32
11435	USP33
11436	USP34
11437	USP35
11438	USP36
11439	USP37
11440	USP38
11441	USP39
11442	USP4
11443	USP44
11444	USP46
11445	USP47
11446	USP48
11447	USP49
11448	USP5
11449	USP53
11450	USP6NL
11451	USP7
11452	USP8
11453	USP9X
11454	USP9Y
11455	USPL1
11456	UST
11457	UTP11
11458	UTP14A
11459	UTP15
11460	UTP18
11461	UTP20
11462	UTP23
11463	UTP3
11464	UTP6
11465	UTRN
11466	UTS2
11467	UTY
11468	UVRAG
11469	UVSSA
11470	UXS1
11471	UXT
11472	VAC14
11473	VAMP1
11474	VAMP2
11475	VAMP3
11476	VAMP4
11477	VAMP5
11478	VAMP8
11479	VANGL1
11480	VAPA
11481	VAPB
11482	VASH1
11483	VASP
11484	VAT1
11485	VAV1
11486	VAV2
11487	VAV3
11488	VAX2
11489	VBP1
11490	VCAM1
11491	VCAN
11492	VCL
11493	VCP
11494	VCPIP1
11495	VCPKMT
11496	VDAC1
11497	VDAC2
11498	VDAC3
11499	VDR
11500	VEGFA
11501	VEGFB
11502	VEGFC
11503	VENTX
11504	VEZF1
11505	VEZT
11506	VGLL1
11507	VGLL3
11508	VGLL4
11509	VHL
11510	VILL
11511	VIM
11512	VIP
11513	VIPAS39
11514	VIPR1
11515	VIPR2
11516	VKORC1
11517	VKORC1L1
11518	VLDLR
11519	VMO1
11520	VMP1
11521	VN1R2
11522	VNN1
11523	VNN2
11524	VOPP1
11525	VPREB3
11526	VPS11
11527	VPS13A
11528	VPS13B
11529	VPS13C
11530	VPS13D
11531	VPS18
11532	VPS25
11533	VPS26A
11534	VPS26B
11535	VPS28
11536	VPS29
11537	VPS33A
11538	VPS33B
11539	VPS35
11540	VPS36
11541	VPS37A
11542	VPS37B
11543	VPS37C
11544	VPS37D
11545	VPS39
11546	VPS41
11547	VPS45
11548	VPS4A
11549	VPS4B
11550	VPS51
11551	VPS52
11552	VPS53
11553	VPS54
11554	VPS72
11555	VPS8
11556	VPS9D1
11557	VRK1
11558	VRK2
11559	VRK3
11560	VSIG1
11561	VSIG10
11562	VSIG10L
11563	VSIG2
11564	VSIG4
11565	VSNL1
11566	VSTM1
11567	VSTM4
11568	VTA1
11569	VTI1B
11570	VWA1
11571	VWA3A
11572	VWA3B
11573	VWA5A
11574	VWA7
11575	VWCE
11576	VWF
11577	WAC
11578	WAPL
11579	WARS2
11580	WAS
11581	WASF1
11582	WASF2
11583	WASF3
11584	WASL
11585	WBP11
11586	WBP1L
11587	WBP2
11588	WBP2NL
11589	WBP4
11590	WDCP
11591	WDFY1
11592	WDFY2
11593	WDFY3
11594	WDFY3-AS2
11595	WDFY4
11596	WDHD1
11597	WDR1
11598	WDR11
11599	WDR12
11600	WDR13
11601	WDR18
11602	WDR19
11603	WDR20
11604	WDR24
11605	WDR25
11606	WDR26
11607	WDR27
11608	WDR3
11609	WDR35
11610	WDR36
11611	WDR37
11612	WDR4
11613	WDR41
11614	WDR44
11615	WDR45
11616	WDR45B
11617	WDR46
11618	WDR47
11619	WDR48
11620	WDR49
11621	WDR53
11622	WDR54
11623	WDR55
11624	WDR59
11625	WDR5B
11626	WDR6
11627	WDR61
11628	WDR62
11629	WDR7
11630	WDR70
11631	WDR73
11632	WDR74
11633	WDR75
11634	WDR76
11635	WDR77
11636	WDR81
11637	WDR82
11638	WDR83
11639	WDR83OS
11640	WDR86
11641	WDR87
11642	WDR89
11643	WDR90
11644	WDR91
11645	WDR97
11646	WDSUB1
11647	WDTC1
11648	WEE1
11649	WEE2-AS1
11650	WFDC1
11651	WFDC10A
11652	WFDC2
11653	WFDC3
11654	WFDC5
11655	WFDC8
11656	WFIKKN1
11657	WFS1
11658	WHRN
11659	WIPF1
11660	WIPF2
11661	WIPF3
11662	WIPI1
11663	WIPI2
11664	WIZ
11665	WLS
11666	WNK1
11667	WNT1
11668	WNT11
11669	WNT16
11670	WNT2
11671	WNT2B
11672	WNT5A
11673	WNT5B
11674	WNT6
11675	WNT7A
11676	WNT7B
11677	WRAP53
11678	WRAP73
11679	WRN
11680	WRNIP1
11681	WSB1
11682	WSB2
11683	WT1
11684	WTAP
11685	WWC1
11686	WWC2
11687	WWC3
11688	WWOX
11689	WWP1
11690	WWP2
11691	WWTR1
11692	XAB2
11693	XAF1
11694	XAGE3
11695	XBP1
11696	XCL1
11697	XCR1
11698	XIAP
11699	XK
11700	XKR6
11701	XKR8
11702	XPA
11703	XPC
11704	XPNPEP1
11705	XPNPEP2
11706	XPNPEP3
11707	XPO1
11708	XPO4
11709	XPO5
11710	XPO6
11711	XPO7
11712	XPOT
11713	XPR1
11714	XRCC1
11715	XRCC2
11716	XRCC3
11717	XRCC4
11718	XRCC5
11719	XRCC6
11720	XRN1
11721	XRN2
11722	XRRA1
11723	XXYLT1
11724	XYLB
11725	XYLT1
11726	XYLT2
11727	YAF2
11728	YAP1
11729	YARS2
11730	YBX1
11731	YBX3
11732	YEATS2
11733	YEATS4
11734	YES1
11735	YIF1A
11736	YIF1B
11737	YIPF1
11738	YIPF2
11739	YIPF3
11740	YIPF4
11741	YIPF5
11742	YIPF6
11743	YKT6
11744	YLPM1
11745	YME1L1
11746	YOD1
11747	YPEL1
11748	YPEL2
11749	YPEL3
11750	YPEL4
11751	YPEL5
11752	YRDC
11753	YTHDC1
11754	YTHDC2
11755	YTHDF1
11756	YTHDF2
11757	YTHDF3
11758	YWHAB
11759	YWHAE
11760	YWHAG
11761	YWHAH
11762	YWHAQ
11763	YWHAZ
11764	YY1
11765	YY1AP1
11766	ZAP70
11767	ZBBX
11768	ZBED2
11769	ZBED4
11770	ZBED5
11771	ZBP1
11772	ZBTB1
11773	ZBTB10
11774	ZBTB11
11775	ZBTB14
11776	ZBTB16
11777	ZBTB17
11778	ZBTB18
11779	ZBTB2
11780	ZBTB20
11781	ZBTB21
11782	ZBTB24
11783	ZBTB25
11784	ZBTB3
11785	ZBTB32
11786	ZBTB33
11787	ZBTB34
11788	ZBTB38
11789	ZBTB39
11790	ZBTB4
11791	ZBTB40
11792	ZBTB41
11793	ZBTB43
11794	ZBTB44
11795	ZBTB45
11796	ZBTB47
11797	ZBTB48
11798	ZBTB49
11799	ZBTB5
11800	ZBTB6
11801	ZBTB7A
11802	ZBTB7B
11803	ZBTB8OS
11804	ZC2HC1A
11805	ZC2HC1C
11806	ZC3H10
11807	ZC3H14
11808	ZC3H15
11809	ZC3H18
11810	ZC3H3
11811	ZC3H4
11812	ZC3H6
11813	ZC3H7A
11814	ZC3H7B
11815	ZC3H8
11816	ZC3HAV1
11817	ZC3HC1
11818	ZC4H2
11819	ZCCHC10
11820	ZCCHC14
11821	ZCCHC17
11822	ZCCHC18
11823	ZCCHC2
11824	ZCCHC24
11825	ZCCHC3
11826	ZCCHC4
11827	ZCCHC7
11828	ZCCHC8
11829	ZCCHC9
11830	ZCRB1
11831	ZCWPW1
11832	ZDHHC1
11833	ZDHHC11
11834	ZDHHC12
11835	ZDHHC13
11836	ZDHHC14
11837	ZDHHC16
11838	ZDHHC17
11839	ZDHHC18
11840	ZDHHC19
11841	ZDHHC2
11842	ZDHHC20
11843	ZDHHC23
11844	ZDHHC24
11845	ZDHHC3
11846	ZDHHC4
11847	ZDHHC5
11848	ZDHHC6
11849	ZDHHC7
11850	ZDHHC8
11851	ZDHHC9
11852	ZEB1
11853	ZEB2
11854	ZER1
11855	ZFAND1
11856	ZFAND2A
11857	ZFAND2B
11858	ZFAND3
11859	ZFAND5
11860	ZFAND6
11861	ZFAT
11862	ZFC3H1
11863	ZFHX2
11864	ZFHX3
11865	ZFHX4
11866	ZFP1
11867	ZFP2
11868	ZFP3
11869	ZFP30
11870	ZFP36
11871	ZFP36L1
11872	ZFP36L2
11873	ZFP37
11874	ZFP41
11875	ZFP42
11876	ZFP64
11877	ZFP69
11878	ZFP69B
11879	ZFP82
11880	ZFP90
11881	ZFP91
11882	ZFPL1
11883	ZFPM1
11884	ZFPM2
11885	ZFR
11886	ZFX
11887	ZFY
11888	ZFYVE1
11889	ZFYVE16
11890	ZFYVE19
11891	ZFYVE21
11892	ZFYVE26
11893	ZFYVE27
11894	ZFYVE9
11895	ZGPAT
11896	ZHX1
11897	ZHX2
11898	ZHX3
11899	ZKSCAN1
11900	ZKSCAN3
11901	ZKSCAN4
11902	ZKSCAN5
11903	ZKSCAN7
11904	ZKSCAN8
11905	ZMAT2
11906	ZMAT3
11907	ZMAT4
11908	ZMAT5
11909	ZMIZ1
11910	ZMIZ2
11911	ZMPSTE24
11912	ZMYM1
11913	ZMYM2
11914	ZMYM3
11915	ZMYM4
11916	ZMYM5
11917	ZMYM6
11918	ZMYND10
11919	ZMYND11
11920	ZMYND12
11921	ZMYND15
11922	ZMYND19
11923	ZMYND8
11924	ZNF10
11925	ZNF101
11926	ZNF106
11927	ZNF107
11928	ZNF112
11929	ZNF117
11930	ZNF12
11931	ZNF121
11932	ZNF124
11933	ZNF132
11934	ZNF133
11935	ZNF134
11936	ZNF135
11937	ZNF136
11938	ZNF137P
11939	ZNF138
11940	ZNF14
11941	ZNF140
11942	ZNF142
11943	ZNF143
11944	ZNF146
11945	ZNF148
11946	ZNF154
11947	ZNF155
11948	ZNF16
11949	ZNF160
11950	ZNF165
11951	ZNF169
11952	ZNF17
11953	ZNF174
11954	ZNF175
11955	ZNF18
11956	ZNF180
11957	ZNF184
11958	ZNF185
11959	ZNF189
11960	ZNF195
11961	ZNF197
11962	ZNF2
11963	ZNF200
11964	ZNF202
11965	ZNF207
11966	ZNF211
11967	ZNF212
11968	ZNF213
11969	ZNF215
11970	ZNF217
11971	ZNF219
11972	ZNF22
11973	ZNF222
11974	ZNF223
11975	ZNF224
11976	ZNF225
11977	ZNF226
11978	ZNF227
11979	ZNF23
11980	ZNF230
11981	ZNF232
11982	ZNF234
11983	ZNF235
11984	ZNF236
11985	ZNF239
11986	ZNF24
11987	ZNF25
11988	ZNF250
11989	ZNF252P-AS1
11990	ZNF253
11991	ZNF254
11992	ZNF256
11993	ZNF257
11994	ZNF26
11995	ZNF260
11996	ZNF264
11997	ZNF266
11998	ZNF267
11999	ZNF268
12000	ZNF273
12001	ZNF274
12002	ZNF276
12003	ZNF277
12004	ZNF28
12005	ZNF280B
12006	ZNF280C
12007	ZNF281
12008	ZNF282
12009	ZNF286A
12010	ZNF292
12011	ZNF296
12012	ZNF3
12013	ZNF30
12014	ZNF300
12015	ZNF302
12016	ZNF304
12017	ZNF317
12018	ZNF318
12019	ZNF32
12020	ZNF324
12021	ZNF324B
12022	ZNF326
12023	ZNF329
12024	ZNF330
12025	ZNF331
12026	ZNF333
12027	ZNF334
12028	ZNF335
12029	ZNF337
12030	ZNF33A
12031	ZNF33B
12032	ZNF34
12033	ZNF341
12034	ZNF343
12035	ZNF345
12036	ZNF346
12037	ZNF347
12038	ZNF35
12039	ZNF350
12040	ZNF354A
12041	ZNF354C
12042	ZNF358
12043	ZNF362
12044	ZNF365
12045	ZNF366
12046	ZNF383
12047	ZNF384
12048	ZNF385A
12049	ZNF385C
12050	ZNF385D
12051	ZNF391
12052	ZNF394
12053	ZNF395
12054	ZNF397
12055	ZNF398
12056	ZNF407
12057	ZNF408
12058	ZNF41
12059	ZNF414
12060	ZNF415
12061	ZNF416
12062	ZNF417
12063	ZNF419
12064	ZNF420
12065	ZNF423
12066	ZNF425
12067	ZNF426
12068	ZNF428
12069	ZNF429
12070	ZNF430
12071	ZNF431
12072	ZNF432
12073	ZNF436
12074	ZNF438
12075	ZNF439
12076	ZNF44
12077	ZNF442
12078	ZNF443
12079	ZNF444
12080	ZNF446
12081	ZNF45
12082	ZNF451
12083	ZNF460
12084	ZNF467
12085	ZNF468
12086	ZNF469
12087	ZNF470
12088	ZNF471
12089	ZNF473
12090	ZNF474
12091	ZNF480
12092	ZNF483
12093	ZNF491
12094	ZNF492
12095	ZNF493
12096	ZNF496
12097	ZNF500
12098	ZNF502
12099	ZNF503
12100	ZNF506
12101	ZNF507
12102	ZNF510
12103	ZNF511
12104	ZNF512
12105	ZNF512B
12106	ZNF513
12107	ZNF514
12108	ZNF516
12109	ZNF517
12110	ZNF519
12111	ZNF524
12112	ZNF526
12113	ZNF529
12114	ZNF532
12115	ZNF536
12116	ZNF540
12117	ZNF544
12118	ZNF548
12119	ZNF549
12120	ZNF550
12121	ZNF551
12122	ZNF552
12123	ZNF555
12124	ZNF557
12125	ZNF558
12126	ZNF562
12127	ZNF563
12128	ZNF565
12129	ZNF566
12130	ZNF567
12131	ZNF568
12132	ZNF57
12133	ZNF570
12134	ZNF571
12135	ZNF573
12136	ZNF574
12137	ZNF576
12138	ZNF577
12139	ZNF579
12140	ZNF580
12141	ZNF581
12142	ZNF585A
12143	ZNF585B
12144	ZNF586
12145	ZNF587B
12146	ZNF589
12147	ZNF593
12148	ZNF597
12149	ZNF598
12150	ZNF599
12151	ZNF600
12152	ZNF606
12153	ZNF607
12154	ZNF609
12155	ZNF611
12156	ZNF613
12157	ZNF614
12158	ZNF615
12159	ZNF616
12160	ZNF618
12161	ZNF621
12162	ZNF622
12163	ZNF623
12164	ZNF624
12165	ZNF625
12166	ZNF627
12167	ZNF629
12168	ZNF638
12169	ZNF641
12170	ZNF644
12171	ZNF646
12172	ZNF649
12173	ZNF652
12174	ZNF653
12175	ZNF654
12176	ZNF655
12177	ZNF658
12178	ZNF660
12179	ZNF664
12180	ZNF665
12181	ZNF667
12182	ZNF668
12183	ZNF669
12184	ZNF670
12185	ZNF671
12186	ZNF672
12187	ZNF675
12188	ZNF680
12189	ZNF681
12190	ZNF682
12191	ZNF683
12192	ZNF684
12193	ZNF687
12194	ZNF688
12195	ZNF689
12196	ZNF691
12197	ZNF692
12198	ZNF696
12199	ZNF7
12200	ZNF700
12201	ZNF701
12202	ZNF702P
12203	ZNF703
12204	ZNF706
12205	ZNF71
12206	ZNF710
12207	ZNF711
12208	ZNF713
12209	ZNF718
12210	ZNF721
12211	ZNF74
12212	ZNF740
12213	ZNF746
12214	ZNF747
12215	ZNF75A
12216	ZNF75D
12217	ZNF76
12218	ZNF763
12219	ZNF764
12220	ZNF77
12221	ZNF770
12222	ZNF771
12223	ZNF775
12224	ZNF776
12225	ZNF778
12226	ZNF784
12227	ZNF785
12228	ZNF786
12229	ZNF787
12230	ZNF789
12231	ZNF79
12232	ZNF792
12233	ZNF8
12234	ZNF80
12235	ZNF800
12236	ZNF804A
12237	ZNF813
12238	ZNF821
12239	ZNF827
12240	ZNF83
12241	ZNF830
12242	ZNF837
12243	ZNF839
12244	ZNF84
12245	ZNF862
12246	ZNF91
12247	ZNF92
12248	ZNF93
12249	ZNFX1
12250	ZNHIT1
12251	ZNHIT2
12252	ZNHIT3
12253	ZNHIT6
12254	ZPR1
12255	ZRANB1
12256	ZRANB2
12257	ZRSR2
12258	ZSCAN12
12259	ZSCAN16
12260	ZSCAN18
12261	ZSCAN2
12262	ZSCAN21
12263	ZSCAN25
12264	ZSCAN26
12265	ZSCAN29
12266	ZSCAN31
12267	ZSCAN32
12268	ZSCAN5A
12269	ZSCAN9
12270	ZSWIM1
12271	ZSWIM3
12272	ZSWIM8
12273	ZW10
12274	ZWILCH
12275	ZWINT
12276	ZXDA
12277	ZXDB
12278	ZXDC
12279	ZYG11B
12280	ZYX
12281	ZZEF1
12282	ZZZ3
